instant,date,count
1246,2011-05-29,173
1247,2011-05-29,125
1248,2011-05-29,79
1249,2011-05-30,67
1250,2011-05-30,48
1251,2011-05-30,21
1252,2011-05-30,-3
1253,2011-05-30,-4
1254,2011-05-30,48
1255,2011-05-30,130
1256,2011-05-30,246
1257,2011-05-30,308
1258,2011-05-30,257
1259,2011-05-30,225
1260,2011-05-30,233
1261,2011-05-30,239
1262,2011-05-30,226
1263,2011-05-30,231
1264,2011-05-30,264
1265,2011-05-30,363
1266,2011-05-30,486
1267,2011-05-30,523
1268,2011-05-30,374
1269,2011-05-30,352
1270,2011-05-30,293
1271,2011-05-30,226
1272,2011-05-30,143
1273,2011-05-31,36
1274,2011-05-31,21
1275,2011-05-31,7
1276,2011-05-31,11
1277,2011-05-31,6
1278,2011-05-31,21
1279,2011-05-31,132
1280,2011-05-31,338
1281,2011-05-31,416
1282,2011-05-31,276
1283,2011-05-31,130
1284,2011-05-31,136
1285,2011-05-31,187
1286,2011-05-31,191
1287,2011-05-31,171
1288,2011-05-31,189
1289,2011-05-31,349
1290,2011-05-31,525
1291,2011-05-31,573
1292,2011-05-31,420
1293,2011-05-31,299
1294,2011-05-31,240
1295,2011-05-31,170
1296,2011-05-31,85
1297,2011-06-20,28
1298,2011-06-20,20
1299,2011-06-20,17
1300,2011-06-20,10
1301,2011-06-20,10
1302,2011-06-20,24
1303,2011-06-20,87
1304,2011-06-20,175
1305,2011-06-20,208
1306,2011-06-20,215
1307,2011-06-20,102
1308,2011-06-20,101
1309,2011-06-20,142
1310,2011-06-20,182
1311,2011-06-20,158
1312,2011-06-20,183
1313,2011-06-20,320
1314,2011-06-20,501
1315,2011-06-20,517
1316,2011-06-20,383
1317,2011-06-20,261
1318,2011-06-20,201
1319,2011-06-20,130
1320,2011-06-20,68
1321,2011-06-21,61
1322,2011-06-21,17
1323,2011-06-21,7
1324,2011-06-21,5
1325,2011-06-21,10
1326,2011-06-21,18
1327,2011-06-21,117
1328,2011-06-21,301
1329,2011-06-21,376
1330,2011-06-21,234
1331,2011-06-21,100
1332,2011-06-21,126
1333,2011-06-21,181
1334,2011-06-21,187
1335,2011-06-21,163
1336,2011-06-21,188
1337,2011-06-21,343
1338,2011-06-21,531
1339,2011-06-21,576
1340,2011-06-21,428
1341,2011-06-21,285
1342,2011-06-21,245
1343,2011-06-21,181
1344,2011-06-21,96
1345,2011-06-22,46
1346,2011-06-22,18
1347,2011-06-22,1
1348,2011-06-22,3
1349,2011-06-22,11
1350,2011-06-22,21
1351,2011-06-22,128
1352,2011-06-22,329
1353,2011-06-22,399
1354,2011-06-22,247
1355,2011-06-22,104
1356,2011-06-22,121
1357,2011-06-22,167
1358,2011-06-22,167
1359,2011-06-22,143
1360,2011-06-22,170
1361,2011-06-22,319
1362,2011-06-22,518
1363,2011-06-22,569
1364,2011-06-22,447
1365,2011-06-22,299
1366,2011-06-22,258
1367,2011-06-22,163
1368,2011-06-22,105
1369,2011-06-23,46
1370,2011-06-23,19
1371,2011-06-23,2
1372,2011-06-23,6
1373,2011-06-23,14
1374,2011-06-23,29
1375,2011-06-23,126
1376,2011-06-23,315
1377,2011-06-23,377
1378,2011-06-23,243
1379,2011-06-23,110
1380,2011-06-23,72
1381,2011-06-23,172
1382,2011-06-23,180
1383,2011-06-23,152
1384,2011-06-23,198
1385,2011-06-23,328
1386,2011-06-23,471
1387,2011-06-23,492
1388,2011-06-23,381
1389,2011-06-23,281
1390,2011-06-23,248
1391,2011-06-23,170
1392,2011-06-23,130
1393,2011-06-24,64
1394,2011-06-24,33
1395,2011-06-24,16
1396,2011-06-24,10
1397,2011-06-24,13
1398,2011-06-24,29
1399,2011-06-24,107
1400,2011-06-24,274
1401,2011-06-24,292
1402,2011-06-24,201
1403,2011-06-24,122
1404,2011-06-24,161
1405,2011-06-24,220
1406,2011-06-24,234
1407,2011-06-24,222
1408,2011-06-24,243
1409,2011-06-24,354
1410,2011-06-24,483
1411,2011-06-24,481
1412,2011-06-24,361
1413,2011-06-24,254
1414,2011-06-24,215
1415,2011-06-24,177
1416,2011-06-24,137
1417,2011-06-25,123
1418,2011-06-25,96
1419,2011-06-25,63
1420,2011-06-25,30
1421,2011-06-25,19
1422,2011-06-25,15
1423,2011-06-25,17
1424,2011-06-25,48
1425,2011-06-25,112
1426,2011-06-25,184
1427,2011-06-25,267
1428,2011-06-25,349
1429,2011-06-25,403
1430,2011-06-25,433
1431,2011-06-25,430
1432,2011-06-25,401
1433,2011-06-25,381
1434,2011-06-25,384
1435,2011-06-25,365
1436,2011-06-25,314
1437,2011-06-25,264
1438,2011-06-25,221
1439,2011-06-25,175
1440,2011-06-25,129
1441,2011-06-26,142
1442,2011-06-26,121
1443,2011-06-26,92
1444,2011-06-26,52
1445,2011-06-26,25
1446,2011-06-26,16
1447,2011-06-26,22
1448,2011-06-26,52
1449,2011-06-26,104
1450,2011-06-26,179
1451,2011-06-26,285
1452,2011-06-26,376
1453,2011-06-26,412
1454,2011-06-26,406
1455,2011-06-26,416
1456,2011-06-26,409
1457,2011-06-26,414
1458,2011-06-26,372
1459,2011-06-26,331
1460,2011-06-26,261
1461,2011-06-26,214
1462,2011-06-26,183
1463,2011-06-26,152
1464,2011-06-26,90
1465,2011-06-27,20
1466,2011-06-27,23
1467,2011-06-27,12
1468,2011-06-27,8
1469,2011-06-27,11
1470,2011-06-27,24
1471,2011-06-27,115
1472,2011-06-27,266
1473,2011-06-27,343
1474,2011-06-27,238
1475,2011-06-27,133
1476,2011-06-27,133
1477,2011-06-27,162
1478,2011-06-27,155
1479,2011-06-27,143
1480,2011-06-27,196
1481,2011-06-27,363
1482,2011-06-27,537
1483,2011-06-27,565
1484,2011-06-27,410
1485,2011-06-27,272
1486,2011-06-27,211
1487,2011-06-27,150
1488,2011-06-27,84
1489,2011-06-28,39
1490,2011-06-28,37
1491,2011-06-28,13
1492,2011-06-28,12
1493,2011-06-28,8
1494,2011-06-28,21
1495,2011-06-28,136
1496,2011-06-28,335
1497,2011-06-28,403
1498,2011-06-28,263
1499,2011-06-28,123
1500,2011-06-28,137
1501,2011-06-28,183
1502,2011-06-28,187
1503,2011-06-28,156
1504,2011-06-28,199
1505,2011-06-28,340
1506,2011-06-28,527
1507,2011-06-28,593
1508,2011-06-28,445
1509,2011-06-28,306
1510,2011-06-28,248
1511,2011-06-28,179
1512,2011-06-28,93
1513,2011-06-29,42
1514,2011-06-29,16
1515,2011-06-29,0
1516,2011-06-29,5
1517,2011-06-29,12
1518,2011-06-29,24
1519,2011-06-29,136
1520,2011-06-29,331
1521,2011-06-29,392
1522,2011-06-29,241
1523,2011-06-29,115
1524,2011-06-29,145
1525,2011-06-29,203
1526,2011-06-29,194
1527,2011-06-29,161
1528,2011-06-29,186
1529,2011-06-29,323
1530,2011-06-29,529
1531,2011-06-29,584
1532,2011-06-29,447
1533,2011-06-29,324
1534,2011-06-29,265
1535,2011-06-29,190
1536,2011-06-29,97
1537,2011-06-30,54
1538,2011-06-30,23
1539,2011-06-30,5
1540,2011-06-30,6
1541,2011-06-30,12
1542,2011-06-30,26
1543,2011-06-30,124
1544,2011-06-30,299
1545,2011-06-30,357
1546,2011-06-30,229
1547,2011-06-30,118
1548,2011-06-30,150
1549,2011-06-30,205
1550,2011-06-30,202
1551,2011-06-30,169
1552,2011-06-30,199
1553,2011-06-30,344
1554,2011-06-30,513
1555,2011-06-30,550
1556,2011-06-30,424
1557,2011-06-30,308
1558,2011-06-30,253
1559,2011-06-30,197
1560,2011-06-30,115
1561,2011-07-20,41
1562,2011-07-20,18
1563,2011-07-20,3
1564,2011-07-20,5
1565,2011-07-20,7
1566,2011-07-20,11
1567,2011-07-20,119
1568,2011-07-20,323
1569,2011-07-20,390
1570,2011-07-20,239
1571,2011-07-20,104
1572,2011-07-20,122
1573,2011-07-20,173
1574,2011-07-20,171
1575,2011-07-20,131
1576,2011-07-20,152
1577,2011-07-20,308
1578,2011-07-20,494
1579,2011-07-20,531
1580,2011-07-20,392
1581,2011-07-20,274
1582,2011-07-20,242
1583,2011-07-20,185
1584,2011-07-20,105
1585,2011-07-21,51
1586,2011-07-21,21
1587,2011-07-21,6
1588,2011-07-21,6
1589,2011-07-21,8
1590,2011-07-21,18
1591,2011-07-21,122
1592,2011-07-21,309
1593,2011-07-21,372
1594,2011-07-21,226
1595,2011-07-21,95
1596,2011-07-21,116
1597,2011-07-21,159
1598,2011-07-21,147
1599,2011-07-21,117
1600,2011-07-21,135
1601,2011-07-21,280
1602,2011-07-21,464
1603,2011-07-21,496
1604,2011-07-21,358
1605,2011-07-21,262
1606,2011-07-21,234
1607,2011-07-21,195
1608,2011-07-21,135
1609,2011-07-22,63
1610,2011-07-22,32
1611,2011-07-22,13
1612,2011-07-22,9
1613,2011-07-22,10
1614,2011-07-22,24
1615,2011-07-22,107
1616,2011-07-22,282
1617,2011-07-22,341
1618,2011-07-22,193
1619,2011-07-22,98
1620,2011-07-22,117
1621,2011-07-22,148
1622,2011-07-22,145
1623,2011-07-22,135
1624,2011-07-22,166
1625,2011-07-22,337
1626,2011-07-22,437
1627,2011-07-22,462
1628,2011-07-22,357
1629,2011-07-22,243
1630,2011-07-22,216
1631,2011-07-22,181
1632,2011-07-22,156
1633,2011-07-23,113
1634,2011-07-23,88
1635,2011-07-23,58
1636,2011-07-23,27
1637,2011-07-23,18
1638,2011-07-23,15
1639,2011-07-23,19
1640,2011-07-23,57
1641,2011-07-23,126
1642,2011-07-23,199
1643,2011-07-23,272
1644,2011-07-23,326
1645,2011-07-23,344
1646,2011-07-23,348
1647,2011-07-23,335
1648,2011-07-23,312
1649,2011-07-23,302
1650,2011-07-23,309
1651,2011-07-23,309
1652,2011-07-23,274
1653,2011-07-23,259
1654,2011-07-23,230
1655,2011-07-23,187
1656,2011-07-23,144
1657,2011-07-24,124
1658,2011-07-24,110
1659,2011-07-24,84
1660,2011-07-24,43
1661,2011-07-24,19
1662,2011-07-24,14
1663,2011-07-24,18
1664,2011-07-24,56
1665,2011-07-24,101
1666,2011-07-24,161
1667,2011-07-24,258
1668,2011-07-24,343
1669,2011-07-24,365
1670,2011-07-24,370
1671,2011-07-24,365
1672,2011-07-24,347
1673,2011-07-24,346
1674,2011-07-24,364
1675,2011-07-24,349
1676,2011-07-24,294
1677,2011-07-24,255
1678,2011-07-24,210
1679,2011-07-24,144
1680,2011-07-24,86
1681,2011-07-25,22
1682,2011-07-25,7
1683,2011-07-25,7
1684,2011-07-25,12
1685,2011-07-25,5
1686,2011-07-25,20
1687,2011-07-25,128
1688,2011-07-25,291
1689,2011-07-25,345
1690,2011-07-25,242
1691,2011-07-25,132
1692,2011-07-25,101
1693,2011-07-25,129
1694,2011-07-25,113
1695,2011-07-25,95
1696,2011-07-25,168
1697,2011-07-25,302
1698,2011-07-25,491
1699,2011-07-25,517
1700,2011-07-25,391
1701,2011-07-25,260
1702,2011-07-25,193
1703,2011-07-25,140
1704,2011-07-25,70
1705,2011-07-26,46
1706,2011-07-26,23
1707,2011-07-26,9
1708,2011-07-26,8
1709,2011-07-26,6
1710,2011-07-26,12
1711,2011-07-26,129
1712,2011-07-26,331
1713,2011-07-26,388
1714,2011-07-26,233
1715,2011-07-26,108
1716,2011-07-26,137
1717,2011-07-26,192
1718,2011-07-26,195
1719,2011-07-26,155
1720,2011-07-26,164
1721,2011-07-26,320
1722,2011-07-26,530
1723,2011-07-26,578
1724,2011-07-26,441
1725,2011-07-26,304
1726,2011-07-26,241
1727,2011-07-26,169
1728,2011-07-26,85
1729,2011-07-27,43
1730,2011-07-27,18
1731,2011-07-27,2
1732,2011-07-27,4
1733,2011-07-27,4
1734,2011-07-27,11
1735,2011-07-27,121
1736,2011-07-27,321
1737,2011-07-27,378
1738,2011-07-27,228
1739,2011-07-27,113
1740,2011-07-27,146
1741,2011-07-27,211
1742,2011-07-27,202
1743,2011-07-27,158
1744,2011-07-27,171
1745,2011-07-27,331
1746,2011-07-27,539
1747,2011-07-27,586
1748,2011-07-27,446
1749,2011-07-27,299
1750,2011-07-27,241
1751,2011-07-27,175
1752,2011-07-27,94
1753,2011-07-28,51
1754,2011-07-28,24
1755,2011-07-28,6
1756,2011-07-28,6
1757,2011-07-28,5
1758,2011-07-28,13
1759,2011-07-28,114
1760,2011-07-28,300
1761,2011-07-28,360
1762,2011-07-28,220
1763,2011-07-28,103
1764,2011-07-28,120
1765,2011-07-28,174
1766,2011-07-28,165
1767,2011-07-28,172
1768,2011-07-28,153
1769,2011-07-28,304
1770,2011-07-28,478
1771,2011-07-28,501
1772,2011-07-28,379
1773,2011-07-28,273
1774,2011-07-28,240
1775,2011-07-28,196
1776,2011-07-28,135
1777,2011-07-29,57
1778,2011-07-29,27
1779,2011-07-29,12
1780,2011-07-29,8
1781,2011-07-29,11
1782,2011-07-29,23
1783,2011-07-29,125
1784,2011-07-29,282
1785,2011-07-29,346
1786,2011-07-29,206
1787,2011-07-29,113
1788,2011-07-29,129
1789,2011-07-29,175
1790,2011-07-29,168
1791,2011-07-29,161
1792,2011-07-29,192
1793,2011-07-29,311
1794,2011-07-29,444
1795,2011-07-29,454
1796,2011-07-29,347
1797,2011-07-29,269
1798,2011-07-29,229
1799,2011-07-29,200
1800,2011-07-29,155
1801,2011-07-30,110
1802,2011-07-30,87
1803,2011-07-30,56
1804,2011-07-30,26
1805,2011-07-30,17
1806,2011-07-30,17
1807,2011-07-30,19
1808,2011-07-30,54
1809,2011-07-30,124
1810,2011-07-30,200
1811,2011-07-30,279
1812,2011-07-30,347
1813,2011-07-30,386
1814,2011-07-30,378
1815,2011-07-30,362
1816,2011-07-30,341
1817,2011-07-30,335
1818,2011-07-30,339
1819,2011-07-30,346
1820,2011-07-30,345
1821,2011-07-30,279
1822,2011-07-30,243
1823,2011-07-30,193
1824,2011-07-30,149
1825,2011-07-31,126
1826,2011-07-31,112
1827,2011-07-31,86
1828,2011-07-31,48
1829,2011-07-31,22
1830,2011-07-31,14
1831,2011-07-31,21
1832,2011-07-31,51
1833,2011-07-31,97
1834,2011-07-31,173
1835,2011-07-31,267
1836,2011-07-31,351
1837,2011-07-31,376
1838,2011-07-31,373
1839,2011-07-31,369
1840,2011-07-31,361
1841,2011-07-31,364
1842,2011-07-31,388
1843,2011-07-31,355
1844,2011-07-31,289
1845,2011-07-31,252
1846,2011-07-31,214
1847,2011-07-31,141
1848,2011-07-31,76
1849,2011-08-20,102
1850,2011-08-20,85
1851,2011-08-20,60
1852,2011-08-20,32
1853,2011-08-20,14
1854,2011-08-20,14
1855,2011-08-20,11
1856,2011-08-20,51
1857,2011-08-20,130
1858,2011-08-20,215
1859,2011-08-20,304
1860,2011-08-20,385
1861,2011-08-20,421
1862,2011-08-20,413
1863,2011-08-20,386
1864,2011-08-20,366
1865,2011-08-20,352
1866,2011-08-20,352
1867,2011-08-20,332
1868,2011-08-20,296
1869,2011-08-20,268
1870,2011-08-20,231
1871,2011-08-20,132
1872,2011-08-20,163
1873,2011-08-21,106
1874,2011-08-21,91
1875,2011-08-21,69
1876,2011-08-21,36
1877,2011-08-21,15
1878,2011-08-21,8
1879,2011-08-21,10
1880,2011-08-21,37
1881,2011-08-21,86
1882,2011-08-21,158
1883,2011-08-21,255
1884,2011-08-21,339
1885,2011-08-21,364
1886,2011-08-21,362
1887,2011-08-21,229
1888,2011-08-21,297
1889,2011-08-21,289
1890,2011-08-21,308
1891,2011-08-21,301
1892,2011-08-21,266
1893,2011-08-21,203
1894,2011-08-21,166
1895,2011-08-21,106
1896,2011-08-21,55
1897,2011-08-22,31
1898,2011-08-22,10
1899,2011-08-22,1
1900,2011-08-22,-5
1901,2011-08-22,0
1902,2011-08-22,16
1903,2011-08-22,120
1904,2011-08-22,285
1905,2011-08-22,336
1906,2011-08-22,223
1907,2011-08-22,121
1908,2011-08-22,136
1909,2011-08-22,187
1910,2011-08-22,197
1911,2011-08-22,164
1912,2011-08-22,174
1913,2011-08-22,322
1914,2011-08-22,537
1915,2011-08-22,594
1916,2011-08-22,454
1917,2011-08-22,293
1918,2011-08-22,207
1919,2011-08-22,134
1920,2011-08-22,62
1921,2011-08-23,35
1922,2011-08-23,14
1923,2011-08-23,4
1924,2011-08-23,6
1925,2011-08-23,5
1926,2011-08-23,10
1927,2011-08-23,119
1928,2011-08-23,320
1929,2011-08-23,377
1930,2011-08-23,228
1931,2011-08-23,112
1932,2011-08-23,145
1933,2011-08-23,208
1934,2011-08-23,214
1935,2011-08-23,173
1936,2011-08-23,181
1937,2011-08-23,342
1938,2011-08-23,556
1939,2011-08-23,603
1940,2011-08-23,418
1941,2011-08-23,265
1942,2011-08-23,206
1943,2011-08-23,147
1944,2011-08-23,73
1945,2011-08-24,39
1946,2011-08-24,19
1947,2011-08-24,5
1948,2011-08-24,7
1949,2011-08-24,5
1950,2011-08-24,7
1951,2011-08-24,117
1952,2011-08-24,327
1953,2011-08-24,395
1954,2011-08-24,243
1955,2011-08-24,114
1956,2011-08-24,150
1957,2011-08-24,210
1958,2011-08-24,210
1959,2011-08-24,161
1960,2011-08-24,170
1961,2011-08-24,316
1962,2011-08-24,524
1963,2011-08-24,554
1964,2011-08-24,399
1965,2011-08-24,256
1966,2011-08-24,203
1967,2011-08-24,154
1968,2011-08-24,91
1969,2011-08-25,40
1970,2011-08-25,19
1971,2011-08-25,7
1972,2011-08-25,7
1973,2011-08-25,5
1974,2011-08-25,12
1975,2011-08-25,116
1976,2011-08-25,286
1977,2011-08-25,352
1978,2011-08-25,224
1979,2011-08-25,114
1980,2011-08-25,65
1981,2011-08-25,108
1982,2011-08-25,143
1983,2011-08-25,141
1984,2011-08-25,178
1985,2011-08-25,285
1986,2011-08-25,464
1987,2011-08-25,379
1988,2011-08-25,259
1989,2011-08-25,232
1990,2011-08-25,196
1991,2011-08-25,161
1992,2011-08-25,125
1993,2011-08-26,51
1994,2011-08-26,27
1995,2011-08-26,11
1996,2011-08-26,8
1997,2011-08-26,8
1998,2011-08-26,19
1999,2011-08-26,102
2000,2011-08-26,258
2001,2011-08-26,321
2002,2011-08-26,225
2003,2011-08-26,132
2004,2011-08-26,162
2005,2011-08-26,207
2006,2011-08-26,229
2007,2011-08-26,156
2008,2011-08-26,253
2009,2011-08-26,328
2010,2011-08-26,448
2011,2011-08-26,376
2012,2011-08-26,322
2013,2011-08-26,230
2014,2011-08-26,200
2015,2011-08-26,181
2016,2011-08-26,161
2017,2011-08-27,99
2018,2011-08-27,80
2019,2011-08-27,56
2020,2011-08-27,24
2021,2011-08-27,11
2022,2011-08-27,4
2023,2011-08-27,10
2024,2011-08-27,55
2025,2011-08-27,135
2026,2011-08-27,203
2027,2011-08-27,280
2028,2011-08-27,230
2029,2011-08-27,242
2030,2011-08-27,234
2031,2011-08-27,212
2032,2011-08-27,187
2033,2011-08-27,159
2034,2011-08-27,126
2035,2011-08-28,26
2036,2011-08-28,55
2037,2011-08-28,147
2038,2011-08-28,239
2039,2011-08-28,340
2040,2011-08-28,374
2041,2011-08-28,375
2042,2011-08-28,364
2043,2011-08-28,336
2044,2011-08-28,340
2045,2011-08-28,370
2046,2011-08-28,366
2047,2011-08-28,299
2048,2011-08-28,245
2049,2011-08-28,178
2050,2011-08-28,110
2051,2011-08-28,52
2052,2011-08-29,33
2053,2011-08-29,13
2054,2011-08-29,5
2055,2011-08-29,6
2056,2011-08-29,2
2057,2011-08-29,12
2058,2011-08-29,111
2059,2011-08-29,283
2060,2011-08-29,336
2061,2011-08-29,222
2062,2011-08-29,122
2063,2011-08-29,139
2064,2011-08-29,160
2065,2011-08-29,165
2066,2011-08-29,146
2067,2011-08-29,168
2068,2011-08-29,316
2069,2011-08-29,509
2070,2011-08-29,566
2071,2011-08-29,427
2072,2011-08-29,272
2073,2011-08-29,198
2074,2011-08-29,134
2075,2011-08-29,65
2076,2011-08-30,37
2077,2011-08-30,16
2078,2011-08-30,5
2079,2011-08-30,8
2080,2011-08-30,5
2081,2011-08-30,8
2082,2011-08-30,117
2083,2011-08-30,320
2084,2011-08-30,385
2085,2011-08-30,235
2086,2011-08-30,111
2087,2011-08-30,145
2088,2011-08-30,204
2089,2011-08-30,208
2090,2011-08-30,171
2091,2011-08-30,178
2092,2011-08-30,333
2093,2011-08-30,546
2094,2011-08-30,586
2095,2011-08-30,422
2096,2011-08-30,273
2097,2011-08-30,199
2098,2011-08-30,148
2099,2011-08-30,78
2100,2011-08-31,41
2101,2011-08-31,19
2102,2011-08-31,6
2103,2011-08-31,8
2104,2011-08-31,6
2105,2011-08-31,6
2106,2011-08-31,116
2107,2011-08-31,327
2108,2011-08-31,397
2109,2011-08-31,246
2110,2011-08-31,115
2111,2011-08-31,154
2112,2011-08-31,214
2113,2011-08-31,212
2114,2011-08-31,166
2115,2011-08-31,184
2116,2011-08-31,343
2117,2011-08-31,552
2118,2011-08-31,568
2119,2011-08-31,414
2120,2011-08-31,258
2121,2011-08-31,203
2122,2011-08-31,152
2123,2011-08-31,90
2124,2011-09-20,19
2125,2011-09-20,2
2126,2011-09-20,-2
2127,2011-09-20,5
2128,2011-09-20,8
2129,2011-09-20,21
2130,2011-09-20,132
2131,2011-09-20,329
2132,2011-09-20,288
2133,2011-09-20,184
2134,2011-09-20,79
2135,2011-09-20,65
2136,2011-09-20,111
2137,2011-09-20,94
2138,2011-09-20,70
2139,2011-09-20,105
2140,2011-09-20,221
2141,2011-09-20,480
2142,2011-09-20,509
2143,2011-09-20,345
2144,2011-09-20,201
2145,2011-09-20,167
2146,2011-09-20,133
2147,2011-09-20,75
2148,2011-09-21,34
2149,2011-09-21,14
2150,2011-09-21,1
2151,2011-09-21,4
2152,2011-09-21,8
2153,2011-09-21,13
2154,2011-09-21,114
2155,2011-09-21,308
2156,2011-09-21,376
2157,2011-09-21,221
2158,2011-09-21,73
2159,2011-09-21,89
2160,2011-09-21,138
2161,2011-09-21,145
2162,2011-09-21,112
2163,2011-09-21,134
2164,2011-09-21,270
2165,2011-09-21,306
2166,2011-09-21,264
2167,2011-09-21,139
2168,2011-09-21,81
2169,2011-09-21,86
2170,2011-09-21,90
2171,2011-09-21,84
2172,2011-09-22,38
2173,2011-09-22,6
2174,2011-09-22,0
2175,2011-09-22,4
2176,2011-09-22,7
2177,2011-09-22,16
2178,2011-09-22,109
2179,2011-09-22,286
2180,2011-09-22,341
2181,2011-09-22,205
2182,2011-09-22,78
2183,2011-09-22,78
2184,2011-09-22,132
2185,2011-09-22,131
2186,2011-09-22,115
2187,2011-09-22,165
2188,2011-09-22,308
2189,2011-09-22,421
2190,2011-09-22,373
2191,2011-09-22,213
2192,2011-09-22,106
2193,2011-09-22,114
2194,2011-09-22,84
2195,2011-09-22,75
2196,2011-09-23,44
2197,2011-09-23,19
2198,2011-09-23,6
2199,2011-09-23,10
2200,2011-09-23,28
2201,2011-09-23,40
2202,2011-09-23,113
2203,2011-09-23,155
2204,2011-09-23,190
2205,2011-09-23,124
2206,2011-09-23,62
2207,2011-09-23,72
2208,2011-09-23,126
2209,2011-09-23,138
2210,2011-09-23,166
2211,2011-09-23,223
2212,2011-09-23,278
2213,2011-09-23,393
2214,2011-09-23,417
2215,2011-09-23,283
2216,2011-09-23,185
2217,2011-09-23,143
2218,2011-09-23,143
2219,2011-09-23,99
2220,2011-09-24,85
2221,2011-09-24,59
2222,2011-09-24,43
2223,2011-09-24,24
2224,2011-09-24,22
2225,2011-09-24,34
2226,2011-09-24,40
2227,2011-09-24,69
2228,2011-09-24,119
2229,2011-09-24,173
2230,2011-09-24,233
2231,2011-09-24,298
2232,2011-09-24,328
2233,2011-09-24,454
2234,2011-09-24,360
2235,2011-09-24,366
2236,2011-09-24,359
2237,2011-09-24,413
2238,2011-09-24,354
2239,2011-09-24,270
2240,2011-09-24,232
2241,2011-09-24,200
2242,2011-09-24,110
2243,2011-09-24,111
2244,2011-09-25,75
2245,2011-09-25,68
2246,2011-09-25,28
2247,2011-09-25,5
2248,2011-09-25,-14
2249,2011-09-25,11
2250,2011-09-25,-6
2251,2011-09-25,7
2252,2011-09-25,41
2253,2011-09-25,83
2254,2011-09-25,166
2255,2011-09-25,266
2256,2011-09-25,317
2257,2011-09-25,339
2258,2011-09-25,328
2259,2011-09-25,318
2260,2011-09-25,411
2261,2011-09-25,424
2262,2011-09-25,390
2263,2011-09-25,280
2264,2011-09-25,203
2265,2011-09-25,137
2266,2011-09-25,92
2267,2011-09-25,47
2268,2011-09-26,35
2269,2011-09-26,14
2270,2011-09-26,4
2271,2011-09-26,0
2272,2011-09-26,-2
2273,2011-09-26,20
2274,2011-09-26,119
2275,2011-09-26,280
2276,2011-09-26,323
2277,2011-09-26,201
2278,2011-09-26,91
2279,2011-09-26,135
2280,2011-09-26,158
2281,2011-09-26,170
2282,2011-09-26,174
2283,2011-09-26,215
2284,2011-09-26,373
2285,2011-09-26,563
2286,2011-09-26,560
2287,2011-09-26,408
2288,2011-09-26,241
2289,2011-09-26,174
2290,2011-09-26,117
2291,2011-09-26,65
2292,2011-09-27,45
2293,2011-09-27,22
2294,2011-09-27,7
2295,2011-09-27,3
2296,2011-09-27,0
2297,2011-09-27,7
2298,2011-09-27,112
2299,2011-09-27,292
2300,2011-09-27,355
2301,2011-09-27,167
2302,2011-09-27,79
2303,2011-09-27,104
2304,2011-09-27,149
2305,2011-09-27,182
2306,2011-09-27,133
2307,2011-09-27,157
2308,2011-09-27,314
2309,2011-09-27,494
2310,2011-09-27,509
2311,2011-09-27,359
2312,2011-09-27,267
2313,2011-09-27,194
2314,2011-09-27,141
2315,2011-09-27,85
2316,2011-09-28,51
2317,2011-09-28,27
2318,2011-09-28,7
2319,2011-09-28,7
2320,2011-09-28,12
2321,2011-09-28,19
2322,2011-09-28,49
2323,2011-09-28,159
2324,2011-09-28,205
2325,2011-09-28,131
2326,2011-09-28,82
2327,2011-09-28,124
2328,2011-09-28,182
2329,2011-09-28,215
2330,2011-09-28,190
2331,2011-09-28,206
2332,2011-09-28,383
2333,2011-09-28,594
2334,2011-09-28,377
2335,2011-09-28,257
2336,2011-09-28,148
2337,2011-09-28,106
2338,2011-09-28,148
2339,2011-09-28,97
2340,2011-09-29,53
2341,2011-09-29,19
2342,2011-09-29,5
2343,2011-09-29,10
2344,2011-09-29,18
2345,2011-09-29,29
2346,2011-09-29,113
2347,2011-09-29,293
2348,2011-09-29,366
2349,2011-09-29,237
2350,2011-09-29,132
2351,2011-09-29,173
2352,2011-09-29,240
2353,2011-09-29,241
2354,2011-09-29,223
2355,2011-09-29,260
2356,2011-09-29,429
2357,2011-09-29,602
2358,2011-09-29,610
2359,2011-09-29,422
2360,2011-09-29,262
2361,2011-09-29,197
2362,2011-09-29,154
2363,2011-09-29,117
2364,2011-09-30,60
2365,2011-09-30,33
2366,2011-09-30,15
2367,2011-09-30,13
2368,2011-09-30,14
2369,2011-09-30,23
2370,2011-09-30,100
2371,2011-09-30,245
2372,2011-09-30,313
2373,2011-09-30,231
2374,2011-09-30,154
2375,2011-09-30,195
2376,2011-09-30,255
2377,2011-09-30,306
2378,2011-09-30,312
2379,2011-09-30,312
2380,2011-09-30,429
2381,2011-09-30,544
2382,2011-09-30,503
2383,2011-09-30,336
2384,2011-09-30,208
2385,2011-09-30,167
2386,2011-09-30,142
2387,2011-09-30,135
2388,2011-10-20,38
2389,2011-10-20,17
2390,2011-10-20,3
2391,2011-10-20,5
2392,2011-10-20,9
2393,2011-10-20,15
2394,2011-10-20,109
2395,2011-10-20,297
2396,2011-10-20,375
2397,2011-10-20,249
2398,2011-10-20,127
2399,2011-10-20,152
2400,2011-10-20,223
2401,2011-10-20,222
2402,2011-10-20,191
2403,2011-10-20,219
2404,2011-10-20,346
2405,2011-10-20,481
2406,2011-10-20,447
2407,2011-10-20,327
2408,2011-10-20,177
2409,2011-10-20,155
2410,2011-10-20,120
